Time(s) Column1 Column2 Y
6.88 0.333755 -0.000302028 0.333755
6.89 0.333752 -0.000308652 0.333752
6.9 0.333749 -0.000315053 0.333749
6.91 0.333746 -0.000321234 0.333746
6.92 0.333743 -0.000327196 0.333743
6.93 0.33374 -0.000332943 0.33374
6.94 0.333736 -0.000338477 0.333736
6.95 0.333733 -0.0003438 0.333733
6.96 0.33373 -0.000348916 0.33373
6.97 0.333726 -0.000353825 0.333726
6.98 0.333723 -0.000358532 0.333723
6.99 0.333719 -0.000363039 0.333719
7 0.333715 -0.000367348 0.333715
7.01 0.333712 -0.000371462 0.333712
7.02 0.333708 -0.000375383 0.333708
7.03 0.333704 -0.000379115 0.333704
7.04 0.3337 -0.000382659 0.3337
7.05 0.333697 -0.000386019 0.333697
7.06 0.333693 -0.000389196 0.333693
7.07 0.333689 -0.000392195 0.333689
7.08 0.333685 -0.000395016 0.333685
7.09 0.333681 -0.000397664 0.333681
7.1 0.333677 -0.00040014 0.333677
7.11 0.333673 -0.000402447 0.333673
7.12 0.333669 -0.000404588 0.333669
7.13 0.333665 -0.000406565 0.333665
7.14 0.333661 -0.000408382 0.333661
7.15 0.333657 -0.00041004 0.333657
7.16 0.333653 -0.000411543 0.333653
7.17 0.333649 -0.000412892 0.333649
7.18 0.333644 -0.000414091 0.333644
7.19 0.33364 -0.000415143 0.33364
7.2 0.333636 -0.000416049 0.333636
7.21 0.333632 -0.000416812 0.333632
7.22 0.333628 -0.000417435 0.333628
7.23 0.333624 -0.000417921 0.333624
7.24 0.333619 -0.000418271 0.333619
7.25 0.333615 -0.00041849 0.333615
7.26 0.333611 -0.000418578 0.333611
7.27 0.333607 -0.00041854 0.333607
7.28 0.333603 -0.000418376 0.333603
7.29 0.333599 -0.00041809 0.333599
7.3 0.333594 -0.000417684 0.333594
7.31 0.33359 -0.000417161 0.33359
7.32 0.333586 -0.000416524 0.333586
7.33 0.333582 -0.000415773 0.333582
7.34 0.333578 -0.000414913 0.333578
7.35 0.333574 -0.000413945 0.333574
7.36 0.333569 -0.000412873 0.333569
7.37 0.333565 -0.000411697 0.333565
7.38 0.333561 -0.000410421 0.333561
7.39 0.333557 -0.000409047 0.333557
7.4 0.333553 -0.000407578 0.333553
7.41 0.333549 -0.000406015 0.333549
7.42 0.333545 -0.000404361 0.333545
7.43 0.333541 -0.000402618 0.333541
7.44 0.333537 -0.000400789 0.333537
7.45 0.333533 -0.000398876 0.333533
7.46 0.333529 -0.000396881 0.333529
7.47 0.333525 -0.000394806 0.333525
7.48 0.333521 -0.000392653 0.333521
7.49 0.333517 -0.000390425 0.333517
7.5 0.333513 -0.000388124 0.333513
7.51 0.333509 -0.000385752 0.333509
7.52 0.333505 -0.00038331 0.333505
7.53 0.333501 -0.000380802 0.333501
7.54 0.333498 -0.000378229 0.333498
7.55 0.333494 -0.000375593 0.333494
7.56 0.33349 -0.000372897 0.33349
7.57 0.333486 -0.000370141 0.333486
7.58 0.333483 -0.000367329 0.333483
7.59 0.333479 -0.000364462 0.333479
7.6 0.333475 -0.000361543 0.333475
7.61 0.333472 -0.000358572 0.333472
7.62 0.333468 -0.000355552 0.333468
7.63 0.333465 -0.000352485 0.333465
7.64 0.333461 -0.000349373 0.333461
7.65 0.333458 -0.000346218 0.333458
7.66 0.333454 -0.00034302 0.333454
7.67 0.333451 -0.000339783 0.333451
7.68 0.333447 -0.000336507 0.333447
7.69 0.333444 -0.000333195 0.333444
7.7 0.333441 -0.000329849 0.333441
7.71 0.333437 -0.000326469 0.333437
7.72 0.333434 -0.000323058 0.333434
7.73 0.333431 -0.000319617 0.333431
7.74 0.333428 -0.000316148 0.333428
7.75 0.333424 -0.000312653 0.333424
7.76 0.333421 -0.000309133 0.333421
7.77 0.333418 -0.000305589 0.333418
7.78 0.333415 -0.000302024 0.333415
7.79 0.333412 -0.000298438 0.333412
7.8 0.333409 -0.000294833 0.333409
7.81 0.333406 -0.000291211 0.333406
7.82 0.333403 -0.000287572 0.333403
7.83 0.3334 -0.000283919 0.3334
7.84 0.333398 -0.000280253 0.333398
7.85 0.333395 -0.000276576 0.333395
7.86 0.333392 -0.000272887 0.333392
7.87 0.333389 -0.000269189 0.333389
7.88 0.333387 -0.000265484 0.333387
7.89 0.333384 -0.000261772 0.333384
7.9 0.333381 -0.000258054 0.333381
7.91 0.333379 -0.000254332 0.333379
7.92 0.333376 -0.000250608 0.333376
7.93 0.333374 -0.000246881 0.333374
7.94 0.333371 -0.000243154 0.333371
7.95 0.333369 -0.000239427 0.333369
7.96 0.333366 -0.000235702 0.333366
7.97 0.333364 -0.000231979 0.333364
7.98 0.333362 -0.000228261 0.333362
7.99 0.333359 -0.000224547 0.333359
8 0.333357 -0.000220839 0.333357
8.01 0.333355 -0.000217137 0.333355
8.02 0.333353 -0.000213444 0.333353
8.03 0.333351 -0.000209759 0.333351
8.04 0.333349 -0.000206084 0.333349
8.05 0.333347 -0.000202419 0.333347
8.06 0.333344 -0.000198766 0.333344
8.07 0.333342 -0.000195125 0.333342
8.08 0.333341 -0.000191498 0.333341
8.09 0.333339 -0.000187884 0.333339
8.1 0.333337 -0.000184285 0.333337
8.11 0.333335 -0.000180702 0.333335
8.12 0.333333 -0.000177135 0.333333
8.13 0.333331 -0.000173586 0.333331
8.14 0.33333 -0.000170054 0.33333
8.15 0.333328 -0.00016654 0.333328
8.16 0.333326 -0.000163046 0.333326
8.17 0.333325 -0.000159572 0.333325
8.18 0.333323 -0.000156119 0.333323
8.19 0.333321 -0.000152687 0.333321
8.2 0.33332 -0.000149276 0.33332
8.21 0.333318 -0.000145888 0.333318
8.22 0.333317 -0.000142523 0.333317
8.23 0.333316 -0.000139181 0.333316
8.24 0.333314 -0.000135864 0.333314
8.25 0.333313 -0.000132571 0.333313
8.26 0.333311 -0.000129303 0.333311
8.27 0.33331 -0.000126061 0.33331
8.28 0.333309 -0.000122845 0.333309
8.29 0.333308 -0.000119655 0.333308
8.3 0.333306 -0.000116492 0.333306
8.31 0.333305 -0.000113357 0.333305
8.32 0.333304 -0.000110249 0.333304
8.33 0.333303 -0.00010717 0.333303
8.34 0.333302 -0.000104119 0.333302
8.35 0.333301 -0.000101097 0.333301
8.36 0.3333 -9.81038e-05 0.3333
8.37 0.333299 -9.51405e-05 0.333299
8.38 0.333298 -9.2207e-05 0.333298
8.39 0.333297 -8.93036e-05 0.333297
8.4 0.333296 -8.64306e-05 0.333296
8.41 0.333295 -8.35883e-05 0.333295
8.42 0.333295 -8.07769e-05 0.333295
8.43 0.333294 -7.79966e-05 0.333294
8.44 0.333293 -7.52478e-05 0.333293
8.45 0.333292 -7.25305e-05 0.333292
8.46 0.333291 -6.9845e-05 0.333291
8.47 0.333291 -6.71914e-05 0.333291
8.48 0.33329 -6.45699e-05 0.33329
8.49 0.333289 -6.19807e-05 0.333289
8.5 0.333289 -5.9424e-05 0.333289
8.51 0.333288 -5.68997e-05 0.333288
8.52 0.333288 -5.44082e-05 0.333288
8.53 0.333287 -5.19494e-05 0.333287
8.54 0.333287 -4.95234e-05 0.333287
8.55 0.333286 -4.71304e-05 0.333286
8.56 0.333286 -4.47704e-05 0.333286
8.57 0.333285 -4.24434e-05 0.333285
8.58 0.333285 -4.01496e-05 0.333285
8.59 0.333284 -3.78889e-05 0.333284
8.6 0.333284 -3.56613e-05 0.333284
8.61 0.333284 -3.3467e-05 0.333284
8.62 0.333283 -3.13058e-05 0.333283
8.63 0.333283 -2.91778e-05 0.333283
8.64 0.333283 -2.7083e-05 0.333283
8.65 0.333282 -2.50214e-05 0.333282
8.66 0.333282 -2.29928e-05 0.333282
8.67 0.333282 -2.09973e-05 0.333282
8.68 0.333282 -1.90348e-05 0.333282
8.69 0.333282 -1.71053e-05 0.333282
8.7 0.333281 -1.52086e-05 0.333281
8.71 0.333281 -1.33448e-05 0.333281
8.72 0.333281 -1.15136e-05 0.333281
8.73 0.333281 -9.71512e-06 0.333281
8.74 0.333281 -7.94912e-06 0.333281
8.75 0.333281 -6.21552e-06 0.333281
8.76 0.333281 -4.51422e-06 0.333281
8.77 0.333281 -2.84507e-06 0.333281
8.78 0.333281 -1.20795e-06 0.333281
8.79 0.333281 3.97279e-07 0.333281
8.8 0.333281 1.97077e-06 0.333281
8.81 0.333281 3.51266e-06 0.333281
8.82 0.333281 5.02313e-06 0.333281
8.83 0.333281 6.50234e-06 0.333281
8.84 0.333281 7.95046e-06 0.333281
8.85 0.333281 9.36766e-06 0.333281
8.86 0.333281 1.07541e-05 0.333281
8.87 0.333281 1.21101e-05 0.333281
8.88 0.333281 1.34357e-05 0.333281
8.89 0.333281 1.47311e-05 0.333281
8.9 0.333281 1.59966e-05 0.333281
8.91 0.333282 1.72324e-05 0.333282
8.92 0.333282 1.84386e-05 0.333282
8.93 0.333282 1.96156e-05 0.333282
8.94 0.333282 2.07635e-05 0.333282
8.95 0.333282 2.18825e-05 0.333282
8.96 0.333283 2.2973e-05 0.333283
8.97 0.333283 2.40351e-05 0.333283
8.98 0.333283 2.5069e-05 0.333283
8.99 0.333283 2.6075e-05 0.333283
9 0.333284 2.70534e-05 0.333284
9.01 0.333284 2.80045e-05 0.333284
9.02 0.333284 2.89283e-05 0.333284
9.03 0.333284 2.98253e-05 0.333284
9.04 0.333285 3.06957e-05 0.333285
9.05 0.333285 3.15397e-05 0.333285
9.06 0.333285 3.23577e-05 0.333285
9.07 0.333286 3.31498e-05 0.333286
9.08 0.333286 3.39163e-05 0.333286
9.09 0.333286 3.46576e-05 0.333286
9.1 0.333287 3.53739e-05 0.333287
9.11 0.333287 3.60655e-05 0.333287
9.12 0.333287 3.67326e-05 0.333287
9.13 0.333288 3.73756e-05 0.333288
9.14 0.333288 3.79946e-05 0.333288
9.15 0.333289 3.85901e-05 0.333289
9.16 0.333289 3.91623e-05 0.333289
9.17 0.333289 3.97115e-05 0.333289
9.18 0.33329 4.02379e-05 0.33329
9.19 0.33329 4.07419e-05 0.33329
9.2 0.333291 4.12237e-05 0.333291
9.21 0.333291 4.16837e-05 0.333291
9.22 0.333291 4.21221e-05 0.333291
9.23 0.333292 4.25392e-05 0.333292
9.24 0.333292 4.29354e-05 0.333292
9.25 0.333293 4.33109e-05 0.333293
9.26 0.333293 4.36659e-05 0.333293
9.27 0.333293 4.40009e-05 0.333293
9.28 0.333294 4.43161e-05 0.333294
9.29 0.333294 4.46118e-05 0.333294
9.3 0.333295 4.48883e-05 0.333295
9.31 0.333295 4.51458e-05 0.333295
9.32 0.333296 4.53848e-05 0.333296
9.33 0.333296 4.56054e-05 0.333296
9.34 0.333297 4.5808e-05 0.333297
9.35 0.333297 4.59928e-05 0.333297
9.36 0.333298 4.61602e-05 0.333298
9.37 0.333298 4.63105e-05 0.333298
9.38 0.333298 4.64439e-05 0.333298
9.39 0.333299 4.65608e-05 0.333299
9.4 0.333299 4.66614e-05 0.333299
9.41 0.3333 4.6746e-05 0.3333
9.42 0.3333 4.68149e-05 0.3333
9.43 0.333301 4.68684e-05 0.333301
9.44 0.333301 4.69068e-05 0.333301
9.45 0.333302 4.69304e-05 0.333302
9.46 0.333302 4.69394e-05 0.333302
9.47 0.333303 4.69342e-05 0.333303
9.48 0.333303 4.6915e-05 0.333303
9.49 0.333304 4.68821e-05 0.333304
9.5 0.333304 4.68357e-05 0.333304
9.51 0.333305 4.67763e-05 0.333305
9.52 0.333305 4.6704e-05 0.333305
9.53 0.333305 4.66191e-05 0.333305
9.54 0.333306 4.65218e-05 0.333306
9.55 0.333306 4.64126e-05 0.333306
9.56 0.333307 4.62915e-05 0.333307
9.57 0.333307 4.6159e-05 0.333307
9.58 0.333308 4.60152e-05 0.333308
9.59 0.333308 4.58605e-05 0.333308
9.6 0.333309 4.5695e-05 0.333309
9.61 0.333309 4.55191e-05 0.333309
9.62 0.33331 4.5333e-05 0.33331
9.63 0.33331 4.5137e-05 0.33331
9.64 0.333311 4.49313e-05 0.333311
9.65 0.333311 4.47162e-05 0.333311
9.66 0.333311 4.44918e-05 0.333311
9.67 0.333312 4.42586e-05 0.333312
9.68 0.333312 4.40167e-05 0.333312
9.69 0.333313 4.37663e-05 0.333313
9.7 0.333313 4.35078e-05 0.333313
9.71 0.333314 4.32412e-05 0.333314
9.72 0.333314 4.2967e-05 0.333314
9.73 0.333315 4.26853e-05 0.333315
9.74 0.333315 4.23963e-05 0.333315
9.75 0.333315 4.21003e-05 0.333315
9.76 0.333316 4.17975e-05 0.333316
9.77 0.333316 4.14881e-05 0.333316
9.78 0.333317 4.11724e-05 0.333317
9.79 0.333317 4.08505e-05 0.333317
9.8 0.333317 4.05227e-05 0.333317
9.81 0.333318 4.01892e-05 0.333318
9.82 0.333318 3.98503e-05 0.333318
9.83 0.333319 3.9506e-05 0.333319
9.84 0.333319 3.91567e-05 0.333319
9.85 0.333319 3.88025e-05 0.333319
9.86 0.33332 3.84437e-05 0.33332
9.87 0.33332 3.80804e-05 0.33332
9.88 0.333321 3.77128e-05 0.333321
9.89 0.333321 3.73412e-05 0.333321
9.9 0.333321 3.69656e-05 0.333321
9.91 0.333322 3.65864e-05 0.333322
9.92 0.333322 3.62037e-05 0.333322
9.93 0.333322 3.58176e-05 0.333322
9.94 0.333323 3.54285e-05 0.333323
9.95 0.333323 3.50363e-05 0.333323
9.96 0.333323 3.46414e-05 0.333323
9.97 0.333324 3.42438e-05 0.333324
9.98 0.333324 3.38438e-05 0.333324
9.99 0.333325 3.34416e-05 0.333325
10 0.333325 3.30372e-05 0.333325
10.01 0.333325 3.26309e-05 0.333325
10.02 0.333326 3.22228e-05 0.333326
10.03 0.333326 3.18131e-05 0.333326
10.04 0.333326 3.14019e-05 0.333326
10.05 0.333326 3.09894e-05 0.333326
10.06 0.333327 3.05757e-05 0.333327
10.07 0.333327 3.0161e-05 0.333327
10.08 0.333327 2.97454e-05 0.333327
10.09 0.333328 2.9329e-05 0.333328
10.1 0.333328 2.89121e-05 0.333328
10.11 0.333328 2.84947e-05 0.333328
10.12 0.333329 2.8077e-05 0.333329
10.13 0.333329 2.76591e-05 0.333329
10.14 0.333329 2.72412e-05 0.333329
10.15 0.333329 2.68232e-05 0.333329
10.16 0.33333 2.64055e-05 0.33333
10.17 0.33333 2.59881e-05 0.33333
10.18 0.33333 2.55711e-05 0.33333
10.19 0.33333 2.51547e-05 0.33333
10.2 0.333331 2.47389e-05 0.333331
10.21 0.333331 2.43239e-05 0.333331
10.22 0.333331 2.39097e-05 0.333331
10.23 0.333331 2.34966e-05 0.333331
10.24 0.333332 2.30845e-05 0.333332
10.25 0.333332 2.26737e-05 0.333332
10.26 0.333332 2.22641e-05 0.333332
10.27 0.333332 2.18559e-05 0.333332
10.28 0.333333 2.14492e-05 0.333333
10.29 0.333333 2.10441e-05 0.333333
10.3 0.333333 2.06406e-05 0.333333
10.31 0.333333 2.02389e-05 0.333333
10.32 0.333333 1.9839e-05 0.333333
10.33 0.333334 1.94411e-05 0.333334
10.34 0.333334 1.90452e-05 0.333334
10.35 0.333334 1.86513e-05 0.333334
10.36 0.333334 1.82596e-05 0.333334
10.37 0.333334 1.78702e-05 0.333334
10.38 0.333335 1.74831e-05 0.333335
10.39 0.333335 1.70983e-05 0.333335
10.4 0.333335 1.6716e-05 0.333335
10.41 0.333335 1.63362e-05 0.333335
10.42 0.333335 1.5959e-05 0.333335
10.43 0.333335 1.55845e-05 0.333335
10.44 0.333335 1.52126e-05 0.333335
10.45 0.333336 1.48435e-05 0.333336
10.46 0.333336 1.44773e-05 0.333336
10.47 0.333336 1.41139e-05 0.333336
10.48 0.333336 1.37534e-05 0.333336
10.49 0.333336 1.33959e-05 0.333336
10.5 0.333336 1.30414e-05 0.333336
10.51 0.333336 1.269e-05 0.333336
10.52 0.333337 1.23417e-05 0.333337
10.53 0.333337 1.19966e-05 0.333337
10.54 0.333337 1.16546e-05 0.333337
10.55 0.333337 1.13159e-05 0.333337
10.56 0.333337 1.09805e-05 0.333337
10.57 0.333337 1.06484e-05 0.333337
10.58 0.333337 1.03197e-05 0.333337
10.59 0.333337 9.9943e-06 0.333337
10.6 0.333338 9.67234e-06 0.333338
10.61 0.333338 9.35382e-06 0.333338
10.62 0.333338 9.03876e-06 0.333338
10.63 0.333338 8.72721e-06 0.333338
10.64 0.333338 8.41917e-06 0.333338
10.65 0.333338 8.11467e-06 0.333338
10.66 0.333338 7.81374e-06 0.333338
10.67 0.333338 7.51639e-06 0.333338
10.68 0.333338 7.22265e-06 0.333338
10.69 0.333338 6.93253e-06 0.333338
10.7 0.333338 6.64604e-06 0.333338
10.71 0.333338 6.3632e-06 0.333338
10.72 0.333338 6.08402e-06 0.333338
10.73 0.333339 5.80852e-06 0.333339
10.74 0.333339 5.53671e-06 0.333339
10.75 0.333339 5.26858e-06 0.333339
10.76 0.333339 5.00416e-06 0.333339
10.77 0.333339 4.74345e-06 0.333339
10.78 0.333339 4.48645e-06 0.333339
10.79 0.333339 4.23317e-06 0.333339
10.8 0.333339 3.9836e-06 0.333339
10.81 0.333339 3.73776e-06 0.333339
10.82 0.333339 3.49564e-06 0.333339
10.83 0.333339 3.25724e-06 0.333339
10.84 0.333339 3.02256e-06 0.333339
10.85 0.333339 2.7916e-06 0.333339
10.86 0.333339 2.56435e-06 0.333339
10.87 0.333339 2.34081e-06 0.333339
10.88 0.333339 2.12096e-06 0.333339
10.89 0.333339 1.90482e-06 0.333339
10.9 0.333339 1.69236e-06 0.333339
10.91 0.333339 1.48357e-06 0.333339
10.92 0.333339 1.27846e-06 0.333339
10.93 0.333339 1.077e-06 0.333339
10.94 0.333339 8.79188e-07 0.333339
10.95 0.333339 6.85009e-07 0.333339
10.96 0.333339 4.9445e-07 0.333339
10.97 0.333339 3.07496e-07 0.333339
10.98 0.333339 1.24134e-07 0.333339
10.99 0.333339 -5.56539e-08 0.333339
11 0.333339 -2.31883e-07 0.333339
11.01 0.333339 -4.04571e-07 0.333339
11.02 0.333339 -5.73735e-07 0.333339
11.03 0.333339 -7.39395e-07 0.333339
11.04 0.333339 -9.0157e-07 0.333339
11.05 0.333339 -1.06028e-06 0.333339
11.06 0.333339 -1.21554e-06 0.333339
11.07 0.333339 -1.36739e-06 0.333339
11.08 0.333339 -1.51582e-06 0.333339
11.09 0.333339 -1.66089e-06 0.333339
11.1 0.333339 -1.80259e-06 0.333339
11.11 0.333339 -1.94096e-06 0.333339
11.12 0.333339 -2.07603e-06 0.333339
11.13 0.333339 -2.20781e-06 0.333339
11.14 0.333339 -2.33633e-06 0.333339
11.15 0.333339 -2.46162e-06 0.333339
11.16 0.333339 -2.5837e-06 0.333339
11.17 0.333339 -2.7026e-06 0.333339
11.18 0.333339 -2.81835e-06 0.333339
11.19 0.333339 -2.93098e-06 0.333339
11.2 0.333339 -3.0405e-06 0.333339
11.21 0.333339 -3.14696e-06 0.333339
11.22 0.333339 -3.25037e-06 0.333339
11.23 0.333339 -3.35078e-06 0.333339
11.24 0.333339 -3.4482e-06 0.333339
11.25 0.333339 -3.54266e-06 0.333339
11.26 0.333339 -3.6342e-06 0.333339
11.27 0.333339 -3.72285e-06 0.333339
11.28 0.333339 -3.80864e-06 0.333339
11.29 0.333339 -3.89159e-06 0.333339
11.3 0.333339 -3.97174e-06 0.333339
11.31 0.333339 -4.04912e-06 0.333339
11.32 0.333338 -4.12376e-06 0.333338
11.33 0.333338 -4.19569e-06 0.333338
11.34 0.333338 -4.26495e-06 0.333338
11.35 0.333338 -4.33156e-06 0.333338
11.36 0.333338 -4.39557e-06 0.333338
11.37 0.333338 -4.45699e-06 0.333338
11.38 0.333338 -4.51586e-06 0.333338
11.39 0.333338 -4.57222e-06 0.333338
11.4 0.333338 -4.6261e-06 0.333338
11.41 0.333338 -4.67753e-06 0.333338
11.42 0.333338 -4.72655e-06 0.333338
11.43 0.333338 -4.77318e-06 0.333338
11.44 0.333338 -4.81746e-06 0.333338
11.45 0.333338 -4.85942e-06 0.333338
11.46 0.333338 -4.89909e-06 0.333338
11.47 0.333338 -4.93652e-06 0.333338
11.48 0.333338 -4.97173e-06 0.333338
11.49 0.333338 -5.00475e-06 0.333338
11.5 0.333338 -5.03562e-06 0.333338
11.51 0.333338 -5.06437e-06 0.333338
11.52 0.333338 -5.09104e-06 0.333338
11.53 0.333337 -5.11565e-06 0.333337
11.54 0.333337 -5.13824e-06 0.333337
11.55 0.333337 -5.15885e-06 0.333337
11.56 0.333337 -5.1775e-06 0.333337
11.57 0.333337 -5.19424e-06 0.333337
11.58 0.333337 -5.20908e-06 0.333337
11.59 0.333337 -5.22207e-06 0.333337
11.6 0.333337 -5.23324e-06 0.333337
11.61 0.333337 -5.24262e-06 0.333337
11.62 0.333337 -5.25024e-06 0.333337
11.63 0.333337 -5.25613e-06 0.333337
11.64 0.333337 -5.26033e-06 0.333337
11.65 0.333337 -5.26287e-06 0.333337
11.66 0.333337 -5.26378e-06 0.333337
11.67 0.333337 -5.2631e-06 0.333337
11.68 0.333337 -5.26085e-06 0.333337
11.69 0.333337 -5.25706e-06 0.333337
11.7 0.333337 -5.25178e-06 0.333337
11.71 0.333337 -5.24502e-06 0.333337
11.72 0.333337 -5.23682e-06 0.333337
11.73 0.333336 -5.22721e-06 0.333336
11.74 0.333336 -5.21622e-06 0.333336
11.75 0.333336 -5.20389e-06 0.333336
11.76 0.333336 -5.19023e-06 0.333336
11.77 0.333336 -5.17529e-06 0.333336
11.78 0.333336 -5.15909e-06 0.333336
11.79 0.333336 -5.14166e-06 0.333336
11.8 0.333336 -5.12303e-06 0.333336
11.81 0.333336 -5.10324e-06 0.333336
11.82 0.333336 -5.0823e-06 0.333336
11.83 0.333336 -5.06025e-06 0.333336
11.84 0.333336 -5.03711e-06 0.333336
11.85 0.333336 -5.01292e-06 0.333336
11.86 0.333336 -4.9877e-06 0.333336
11.87 0.333336 -4.96149e-06 0.333336
11.88 0.333336 -4.9343e-06 0.333336
11.89 0.333336 -4.90616e-06 0.333336
11.9 0.333336 -4.87711e-06 0.333336
11.91 0.333336 -4.84717e-06 0.333336
11.92 0.333335 -4.81636e-06 0.333335
11.93 0.333335 -4.78472e-06 0.333335
11.94 0.333335 -4.75226e-06 0.333335
11.95 0.333335 -4.71902e-06 0.333335
11.96 0.333335 -4.68502e-06 0.333335
11.97 0.333335 -4.65028e-06 0.333335
11.98 0.333335 -4.61483e-06 0.333335
11.99 0.333335 -4.57869e-06 0.333335
12 0.333335 -4.54189e-06 0.333335
12.01 0.333335 -4.50446e-06 0.333335
12.02 0.333335 -4.46641e-06 0.333335
12.03 0.333335 -4.42777e-06 0.333335
12.04 0.333335 -4.38856e-06 0.333335
12.05 0.333335 -4.34881e-06 0.333335
12.06 0.333335 -4.30854e-06 0.333335
12.07 0.333335 -4.26777e-06 0.333335
12.08 0.333335 -4.22652e-06 0.333335
12.09 0.333335 -4.18482e-06 0.333335
12.1 0.333335 -4.14268e-06 0.333335
12.11 0.333335 -4.10013e-06 0.333335
12.12 0.333335 -4.05719e-06 0.333335
12.13 0.333335 -4.01387e-06 0.333335
12.14 0.333335 -3.97021e-06 0.333335
12.15 0.333334 -3.92621e-06 0.333334
12.16 0.333334 -3.8819e-06 0.333334
12.17 0.333334 -3.83731e-06 0.333334
12.18 0.333334 -3.79244e-06 0.333334
12.19 0.333334 -3.74731e-06 0.333334
12.2 0.333334 -3.70195e-06 0.333334
12.21 0.333334 -3.65637e-06 0.333334
12.22 0.333334 -3.6106e-06 0.333334
12.23 0.333334 -3.56464e-06 0.333334
12.24 0.333334 -3.51852e-06 0.333334
12.25 0.333334 -3.47225e-06 0.333334
12.26 0.333334 -3.42585e-06 0.333334
12.27 0.333334 -3.37934e-06 0.333334
12.28 0.333334 -3.33273e-06 0.333334
12.29 0.333334 -3.28604e-06 0.333334
12.3 0.333334 -3.23928e-06 0.333334
12.31 0.333334 -3.19247e-06 0.333334
12.32 0.333334 -3.14563e-06 0.333334
12.33 0.333334 -3.09877e-06 0.333334
12.34 0.333334 -3.05189e-06 0.333334
12.35 0.333334 -3.00503e-06 0.333334
12.36 0.333334 -2.95819e-06 0.333334
12.37 0.333334 -2.91138e-06 0.333334
12.38 0.333334 -2.86463e-06 0.333334
12.39 0.333334 -2.81793e-06 0.333334
12.4 0.333334 -2.77131e-06 0.333334
12.41 0.333334 -2.72478e-06 0.333334
12.42 0.333334 -2.67834e-06 0.333334
12.43 0.333334 -2.63202e-06 0.333334
12.44 0.333334 -2.58582e-06 0.333334
12.45 0.333333 -2.53975e-06 0.333333
12.46 0.333333 -2.49383e-06 0.333333
12.47 0.333333 -2.44807e-06 0.333333
12.48 0.333333 -2.40247e-06 0.333333
12.49 0.333333 -2.35705e-06 0.333333
12.5 0.333333 -2.31182e-06 0.333333
12.51 0.333333 -2.26678e-06 0.333333
12.52 0.333333 -2.22196e-06 0.333333
12.53 0.333333 -2.17735e-06 0.333333
12.54 0.333333 -2.13296e-06 0.333333
12.55 0.333333 -2.08881e-06 0.333333
12.56 0.333333 -2.0449e-06 0.333333
12.57 0.333333 -2.00125e-06 0.333333
12.58 0.333333 -1.95785e-06 0.333333
12.59 0.333333 -1.91472e-06 0.333333
12.6 0.333333 -1.87187e-06 0.333333
12.61 0.333333 -1.8293e-06 0.333333
12.62 0.333333 -1.78702e-06 0.333333
12.63 0.333333 -1.74503e-06 0.333333
12.64 0.333333 -1.70335e-06 0.333333
12.65 0.333333 -1.66198e-06 0.333333
12.66 0.333333 -1.62093e-06 0.333333
12.67 0.333333 -1.5802e-06 0.333333
12.68 0.333333 -1.53979e-06 0.333333
12.69 0.333333 -1.49972e-06 0.333333
12.7 0.333333 -1.45999e-06 0.333333
12.71 0.333333 -1.42061e-06 0.333333
12.72 0.333333 -1.38157e-06 0.333333
12.73 0.333333 -1.34289e-06 0.333333
12.74 0.333333 -1.30457e-06 0.333333
12.75 0.333333 -1.26661e-06 0.333333
12.76 0.333333 -1.22902e-06 0.333333
12.77 0.333333 -1.1918e-06 0.333333
12.78 0.333333 -1.15496e-06 0.333333
12.79 0.333333 -1.1185e-06 0.333333
12.8 0.333333 -1.08242e-06 0.333333
12.81 0.333333 -1.04672e-06 0.333333
12.82 0.333333 -1.01142e-06 0.333333
12.83 0.333333 -9.76502e-07 0.333333
12.84 0.333333 -9.41983e-07 0.333333
12.85 0.333333 -9.07862e-07 0.333333
12.86 0.333333 -8.74141e-07 0.333333
12.87 0.333333 -8.40821e-07 0.333333
12.88 0.333333 -8.07906e-07 0.333333
12.89 0.333333 -7.75397e-07 0.333333
12.9 0.333333 -7.43296e-07 0.333333
12.91 0.333333 -7.11604e-07 0.333333
12.92 0.333333 -6.80323e-07 0.333333
12.93 0.333333 -6.49454e-07 0.333333
12.94 0.333333 -6.18999e-07 0.333333
12.95 0.333333 -5.88957e-07 0.333333
12.96 0.333333 -5.59331e-07 0.333333
12.97 0.333333 -5.30121e-07 0.333333
12.98 0.333333 -5.01327e-07 0.333333
12.99 0.333333 -4.7295e-07 0.333333
13 0.333333 -4.4499e-07 0.333333
13.01 0.333333 -4.17447e-07 0.333333
